"distrito","species","reino","nombre_cientifico","clase","orden","familia","genero","n_registros","fuentes","plataformas","primer_anio","ultimo_anio","n_distritos_total","es_exclusiva","iucn_match_name","iucn_categoria_raw","iucn_id","iucn_categoria","es_amenazada_iucn"
"Ancahuasi","Xenodacnis parina","Fauna","Xenodacnis parina Cabanis, 1873","Aves","Passeriformes","Thraupidae","Xenodacnis",6,"GBIF","eBird",2018,2018,8,FALSE,"Xenodacnis parina","Least Concern","103839796","Preocupación Menor (LC)",FALSE
"Ancahuasi","Cathartes aura","Fauna","Cathartes aura (Linnaeus, 1758)","Aves","Accipitriformes","Cathartidae","Cathartes",5,"GBIF","eBird",2019,2024,7,FALSE,"Cathartes aura","Least Concern","22697627","Preocupación Menor (LC)",FALSE
"Ancahuasi","Cestrum racemosum","Flora","Cestrum racemosum Ruiz & Pav.","Magnoliopsida","Solanales","Solanaceae","Cestrum",5,"GBIF","Otros conjuntos mediados por GBIF",2005,2005,1,TRUE,"Cestrum racemosum","Least Concern","146779005","Preocupación Menor (LC)",FALSE
"Ancahuasi","Diplopterys lucida","Flora","Diplopterys lucida (Rich.) W.R.Anderson & C.Davis","Magnoliopsida","Malpighiales","Malpighiaceae","Diplopterys",5,"GBIF","Otros conjuntos mediados por GBIF",2005,2005,1,TRUE,"---","---",NA,"No Evaluada (NE)",FALSE
"Ancahuasi","Nycticorax nycticorax","Fauna","Nycticorax nycticorax (Linnaeus, 1758)","Aves","Pelecaniformes","Ardeidae","Nycticorax",5,"GBIF","eBird",2018,2022,6,FALSE,"Nycticorax nycticorax","Least Concern","22697211","Preocupación Menor (LC)",FALSE
"Ancahuasi","Paspalum saccharoides","Flora","Paspalum saccharoides Nees ex Trin.","Liliopsida","Poales","Poaceae","Paspalum",5,"GBIF","Otros conjuntos mediados por GBIF",2005,2005,1,TRUE,"---","---",NA,"No Evaluada (NE)",FALSE
"Ancahuasi","Aglaeactis cupripennis","Fauna","Aglaeactis cupripennis (Bourcier, 1843)","Aves","Apodiformes","Trochilidae","Aglaeactis",4,"GBIF","eBird",2020,2023,8,FALSE,"Aglaeactis cupripennis","Least Concern","22687788","Preocupación Menor (LC)",FALSE
"Ancahuasi","Blechnum gracile","Flora","Blechnum gracile Kaulf.","Polypodiopsida","Polypodiales","Blechnaceae","Blechnum",4,"GBIF","Otros conjuntos mediados por GBIF",2005,2005,1,TRUE,"---","---",NA,"No Evaluada (NE)",FALSE
"Ancahuasi","Cissus obliqua","Flora","Cissus obliqua Ruiz & Pav.","Magnoliopsida","Vitales","Vitaceae","Cissus",4,"GBIF","Otros conjuntos mediados por GBIF",2005,2005,2,FALSE,"---","---",NA,"No Evaluada (NE)",FALSE
"Ancahuasi","Gouania polygama","Flora","Gouania polygama (Jacq.) Urb.","Magnoliopsida","Rosales","Rhamnaceae","Gouania",4,"GBIF","Otros conjuntos mediados por GBIF",2005,2005,1,TRUE,"---","---",NA,"No Evaluada (NE)",FALSE
"Ancahuasi","Muscisaxicola rufivertex","Fauna","Muscisaxicola rufivertex Orbigny & Lafresnaye, 1837","Aves","Passeriformes","Tyrannidae","Muscisaxicola",4,"GBIF","eBird",2018,2024,8,FALSE,"Muscisaxicola rufivertex","Least Concern","103683296","Preocupación Menor (LC)",FALSE
"Ancahuasi","Pheucticus aureoventris","Fauna","Pheucticus aureoventris (d'Orbigny & Lafresnaye, 1837)","Aves","Passeriformes","Cardinalidae","Pheucticus",4,"GBIF","eBird",2019,2023,7,FALSE,"Pheucticus aureoventris","Least Concern","22723810","Preocupación Menor (LC)",FALSE
"Ancahuasi","Piper umbellatum","Flora","Piper umbellatum L.","Magnoliopsida","Piperales","Piperaceae","Piper",4,"GBIF","Otros conjuntos mediados por GBIF",2005,2005,1,TRUE,"---","---",NA,"No Evaluada (NE)",FALSE
"Ancahuasi","Psychotria trivialis","Flora","Psychotria trivialis Rusby","Magnoliopsida","Gentianales","Rubiaceae","Psychotria",4,"GBIF","Otros conjuntos mediados por GBIF",2005,2005,1,TRUE,"Psychotria trivialis","Least Concern","194012578","Preocupación Menor (LC)",FALSE
"Ancahuasi","Ruellia haenkeana","Flora","Ruellia haenkeana (Nees) Wassh.","Magnoliopsida","Lamiales","Acanthaceae","Ruellia",4,"GBIF","Otros conjuntos mediados por GBIF",2005,2005,1,TRUE,"---","---",NA,"No Evaluada (NE)",FALSE
"Ancahuasi","Solanum bukasovii","Flora","Solanum bukasovii Juz.","Magnoliopsida","Solanales","Solanaceae","Solanum",4,"GBIF","Otros conjuntos mediados por GBIF",NA,NA,3,FALSE,"---","---",NA,"No Evaluada (NE)",FALSE
"Ancahuasi","Solanum iltisii","Flora","Solanum iltisii K.E.Roe","Magnoliopsida","Solanales","Solanaceae","Solanum",4,"GBIF","Otros conjuntos mediados por GBIF",2005,2005,2,FALSE,"Solanum iltisii","Least Concern","171586273","Preocupación Menor (LC)",FALSE
"Ancahuasi","Upucerthia validirostris","Fauna","Upucerthia validirostris (Burmeister, 1861)","Aves","Passeriformes","Furnariidae","Upucerthia",4,"GBIF","eBird",2018,2018,4,FALSE,"Upucerthia validirostris","Least Concern","103670909","Preocupación Menor (LC)",FALSE
"Ancahuasi","Aeronautes andecolus","Fauna","Aeronautes andecolus (d'Orbigny & Lafresnaye, 1837)","Aves","Apodiformes","Apodidae","Aeronautes",3,"GBIF","eBird",2019,2024,7,FALSE,"Aeronautes andecolus","Least Concern","22686739","Preocupación Menor (LC)",FALSE
"Ancahuasi","Amphidium tortuosum","Flora","Amphidium tortuosum (Hornsch.) Cufod.","Bryopsida","Dicranales","Amphidiaceae","Amphidium",3,"GBIF","Otros conjuntos mediados por GBIF",1977,1977,1,TRUE,"---","---",NA,"No Evaluada (NE)",FALSE
"Ancahuasi","Asthenes wyatti","Fauna","Asthenes wyatti (P.L.Sclater & Salvin, 1871)","Aves","Passeriformes","Furnariidae","Asthenes",3,"GBIF","eBird",2018,2021,5,FALSE,"Asthenes wyatti","Least Concern","103673405","Preocupación Menor (LC)",FALSE
"Ancahuasi","Baccharis latifolia","Flora","Baccharis latifolia (Ruiz & Pav.) Pers.","Magnoliopsida","Asterales","Asteraceae","Baccharis",3,"GBIF","Otros conjuntos mediados por GBIF",2005,2005,5,FALSE,"Baccharis latifolia","Least Concern","42532611","Preocupación Menor (LC)",FALSE
"Ancahuasi","Baccharis saliens","Flora","Baccharis solomonii H.Rob.","Magnoliopsida","Asterales","Asteraceae","Baccharis",3,"GBIF","Otros conjuntos mediados por GBIF",2005,2005,2,FALSE,"---","---",NA,"No Evaluada (NE)",FALSE
"Ancahuasi","Boehmeria caudata","Flora","Boehmeria caudata Sw.","Magnoliopsida","Rosales","Urticaceae","Boehmeria",3,"GBIF","Otros conjuntos mediados por GBIF",2005,2005,1,TRUE,"Boehmeria caudata","Least Concern","136778747","Preocupación Menor (LC)",FALSE
"Ancahuasi","Cestrum conglomeratum","Flora","Cestrum conglomeratum Ruiz & Pav.","Magnoliopsida","Solanales","Solanaceae","Cestrum",3,"GBIF","Otros conjuntos mediados por GBIF",2005,2005,1,TRUE,"Cestrum conglomeratum","Least Concern","146073304","Preocupación Menor (LC)",FALSE
"Ancahuasi","Circus cinereus","Fauna","Circus cinereus Vieillot, 1816","Aves","Accipitriformes","Accipitridae","Circus",3,"GBIF","eBird",2018,2023,5,FALSE,"Circus cinereus","Least Concern","22695393","Preocupación Menor (LC)",FALSE
"Ancahuasi","Clematis haenkeana","Flora","Clematis haenkeana C.Presl","Magnoliopsida","Ranunculales","Ranunculaceae","Clematis",3,"GBIF","Otros conjuntos mediados por GBIF",2005,2005,2,FALSE,"---","---",NA,"No Evaluada (NE)",FALSE
"Ancahuasi","Gentiana sedifolia","Flora","Gentiana sedifolia","Magnoliopsida","Gentianales","Gentianaceae","Gentiana",3,"iNaturalist","iNaturalist",2022,2023,5,FALSE,"---","---",NA,"No Evaluada (NE)",FALSE
"Ancahuasi","Hiraea crassipes","Flora","Hiraea crassipes A.Juss.","Magnoliopsida","Malpighiales","Malpighiaceae","Hiraea",3,"GBIF","Otros conjuntos mediados por GBIF",2005,2005,1,TRUE,"---","---",NA,"No Evaluada (NE)",FALSE
"Ancahuasi","Hyptis odorata","Flora","Hyptis odorata Benth.","Magnoliopsida","Lamiales","Lamiaceae","Hyptis",3,"GBIF","Otros conjuntos mediados por GBIF",2005,2005,1,TRUE,"Hyptis odorata","Least Concern","135732946","Preocupación Menor (LC)",FALSE
"Ancahuasi","Inga yacoana","Flora","Inga yacoana J.F.Macbr.","Magnoliopsida","Fabales","Fabaceae","Inga",3,"GBIF","Otros conjuntos mediados por GBIF",2005,2005,1,TRUE,"Inga yacoana","Least Concern","142674759","Preocupación Menor (LC)",FALSE
"Ancahuasi","Lepidaploa costata","Flora","Lepidaploa costata (Rusby) H.Rob.","Magnoliopsida","Asterales","Asteraceae","Lepidaploa",3,"GBIF","Otros conjuntos mediados por GBIF",2005,2005,1,TRUE,"---","---",NA,"No Evaluada (NE)",FALSE
"Ancahuasi","Metriopelia ceciliae","Fauna","Metriopelia ceciliae (R.Lesson, 1845)","Aves","Columbiformes","Columbidae","Metriopelia",3,"GBIF","eBird",2022,2023,6,FALSE,"Metriopelia ceciliae","Least Concern","22690829","Preocupación Menor (LC)",FALSE
"Ancahuasi","Mikania tambillensis","Flora","Mikania tambillensis Hieron.","Magnoliopsida","Asterales","Asteraceae","Mikania",3,"GBIF","Otros conjuntos mediados por GBIF",2005,2005,1,TRUE,"---","---",NA,"No Evaluada (NE)",FALSE
"Ancahuasi","Myrsine latifolia","Flora","Myrsine latifolia (Ruiz & Pav.) Spreng.","Magnoliopsida","Ericales","Primulaceae","Myrsine",3,"GBIF","Otros conjuntos mediados por GBIF",2005,2005,1,TRUE,"Myrsine latifolia","Least Concern","215062175","Preocupación Menor (LC)",FALSE
"Ancahuasi","Nectandra villosa","Flora","Nectandra reticulata (Ruiz & Pav.) Mez","Magnoliopsida","Laurales","Lauraceae","Nectandra",3,"GBIF","Otros conjuntos mediados por GBIF",2005,2005,1,TRUE,"---","---",NA,"No Evaluada (NE)",FALSE
"Ancahuasi","Nystalus chacuru","Fauna","Nystalus chacuru (Vieillot, 1816)","Aves","Piciformes","Bucconidae","Nystalus",3,"GBIF","eBird",2018,2019,4,FALSE,"Nystalus chacuru","Least Concern","22682264","Preocupación Menor (LC)",FALSE
"Ancahuasi","Ochthoeca oenanthoides","Fauna","Ochthoeca oenanthoides (Orbigny & Lafresnaye, 1837)","Aves","Passeriformes","Tyrannidae","Ochthoeca",3,"GBIF","eBird",2018,2024,6,FALSE,"Ochthoeca oenanthoides","Least Concern","22699938","Preocupación Menor (LC)",FALSE
"Ancahuasi","Rauenia bonariensis","Fauna","Rauenia bonariensis (J.F.Gmelin, 1789)","Aves","Passeriformes","Thraupidae","Rauenia",3,"GBIF","eBird",2020,2022,8,FALSE,"---","---",NA,"No Evaluada (NE)",FALSE
"Ancahuasi","Salvia occidentalis","Flora","Salvia occidentalis Sw.","Magnoliopsida","Lamiales","Lamiaceae","Salvia",3,"GBIF","Otros conjuntos mediados por GBIF",2005,2005,1,TRUE,"---","---",NA,"No Evaluada (NE)",FALSE
"Ancahuasi","Siparuna thecaphora","Flora","Siparuna thecaphora (Poepp. & Endl.) A.DC.","Magnoliopsida","Laurales","Siparunaceae","Siparuna",3,"GBIF","Otros conjuntos mediados por GBIF",2005,2005,1,TRUE,"Siparuna thecaphora","Least Concern","136786251","Preocupación Menor (LC)",FALSE
"Ancahuasi","Solanum nitidum","Flora","Solanum nitidum Ruiz & Pav.","Magnoliopsida","Solanales","Solanaceae","Solanum",3,"GBIF / iNaturalist","iNaturalist / Otros conjuntos mediados por GBIF",1962,2019,4,FALSE,"Solanum nitidum","Least Concern","146118081","Preocupación Menor (LC)",FALSE
"Ancahuasi","Turdus fuscater","Fauna","Turdus fuscater Orbigny & Lafresnaye, 1837","Aves","Passeriformes","Turdidae","Turdus",3,"GBIF","eBird",2022,2024,7,FALSE,"Turdus fuscater","Least Concern","22708848","Preocupación Menor (LC)",FALSE
"Ancahuasi","Ullucus tuberosus","Flora","Ullucus tuberosus Caldas","Magnoliopsida","Caryophyllales","Basellaceae","Ullucus",3,"GBIF","Otros conjuntos mediados por GBIF",1987,1987,3,FALSE,"---","---",NA,"No Evaluada (NE)",FALSE
"Ancahuasi","Aglaeactis castelnaudii","Fauna","Aglaeactis castelnaudii (Bourcier & Mulsant, 1848)","Aves","Apodiformes","Trochilidae","Aglaeactis",2,"GBIF","eBird",2022,2023,6,FALSE,"Aglaeactis castelnaudii","Near Threatened","22687791","Casi Amenazada (NT)",FALSE
"Ancahuasi","Alleniella andina","Flora","Neckera andina Mitt.","Bryopsida","Hypnales","Neckeraceae","Alleniella",2,"GBIF","Otros conjuntos mediados por GBIF",1977,1977,3,FALSE,"---","---",NA,"No Evaluada (NE)",FALSE
"Ancahuasi","Ampelion rubrocristatus","Fauna","Ampelion rubrocristatus (Orbigny & Lafresnaye, 1837)","Aves","Passeriformes","Cotingidae","Ampelion",2,"GBIF","eBird",2022,2023,8,FALSE,"Ampelion rubrocristatus","Least Concern","22700753","Preocupación Menor (LC)",FALSE
"Ancahuasi","Anas flavirostris","Fauna","Anas flavirostris Vieillot, 1816","Aves","Anseriformes","Anatidae","Anas",2,"GBIF","eBird",2021,2022,9,FALSE,"Anas flavirostris","---","22735557_1","No Evaluada (NE)",FALSE
"Ancahuasi","Aratinga mitrata","Fauna","Psittacara mitratus (Tschudi, 1844)","Aves","Psittaciformes","Psittacidae","Aratinga",2,"GBIF","eBird",2019,2024,7,FALSE,"---","---",NA,"No Evaluada (NE)",FALSE
"Ancahuasi","Asplenium alatum","Flora","Asplenium alatum Humb. & Bonpl. ex Willd.","Polypodiopsida","Polypodiales","Aspleniaceae","Asplenium",2,"GBIF","Otros conjuntos mediados por GBIF",2005,2005,1,TRUE,"---","---",NA,"No Evaluada (NE)",FALSE
"Ancahuasi","Asthenes modesta","Fauna","Asthenes modesta (Eyton, 1851)","Aves","Passeriformes","Furnariidae","Asthenes",2,"GBIF","eBird",2018,2018,4,FALSE,"Asthenes modesta","Least Concern","22702511","Preocupación Menor (LC)",FALSE
"Ancahuasi","Asthenes virgata","Fauna","Asthenes virgata (P.L.Sclater, 1874)","Aves","Passeriformes","Furnariidae","Asthenes",2,"GBIF","eBird",2018,2018,5,FALSE,"Asthenes virgata","Least Concern","22702575","Preocupación Menor (LC)",FALSE
"Ancahuasi","Austroeupatorium inulifolium","Flora","Austroeupatorium inulifolium (Kunth) R.M.King & H.Rob.","Magnoliopsida","Asterales","Asteraceae","Austroeupatorium",2,"GBIF","Otros conjuntos mediados por GBIF",2005,2005,2,FALSE,"---","---",NA,"No Evaluada (NE)",FALSE
"Ancahuasi","Bartramia mathewsii","Flora","Bartramia mathewsii Mitt.","Bryopsida","Bartramiales","Bartramiaceae","Bartramia",2,"GBIF","Otros conjuntos mediados por GBIF",1977,1977,2,FALSE,"---","---",NA,"No Evaluada (NE)",FALSE
"Ancahuasi","Campyloneurum ophiocaulon","Flora","Campyloneurum ophiocaulon (Klotzsch) Fée","Polypodiopsida","Polypodiales","Polypodiaceae","Campyloneurum",2,"GBIF","Otros conjuntos mediados por GBIF",2005,2005,1,TRUE,"---","---",NA,"No Evaluada (NE)",FALSE
"Ancahuasi","Cenchrus purpureus","Flora","Cenchrus purpureus (Schumach.) Morrone","Liliopsida","Poales","Poaceae","Cenchrus",2,"GBIF","Otros conjuntos mediados por GBIF",2005,2005,1,TRUE,"Cenchrus purpureus","Least Concern","18963209","Preocupación Menor (LC)",FALSE
"Ancahuasi","Centropogon reflexus","Flora","Centropogon reflexus C.Presl","Magnoliopsida","Asterales","Campanulaceae","Centropogon",2,"GBIF","Otros conjuntos mediados por GBIF",2005,2005,1,TRUE,"---","---",NA,"No Evaluada (NE)",FALSE
"Ancahuasi","Cestrum schlechtendalii","Flora","Cestrum schlechtendalii G.Don","Magnoliopsida","Solanales","Solanaceae","Cestrum",2,"GBIF","Otros conjuntos mediados por GBIF",2005,2005,1,TRUE,"Cestrum schlechtendalii","Least Concern","176095530","Preocupación Menor (LC)",FALSE
"Ancahuasi","Cinclodes atacamensis","Fauna","Cinclodes atacamensis (Philippi, 1857)","Aves","Passeriformes","Furnariidae","Cinclodes",2,"GBIF","eBird",2023,2023,8,FALSE,"Cinclodes atacamensis","Least Concern","22702114","Preocupación Menor (LC)",FALSE
"Ancahuasi","Ctenitis sloanei","Flora","Ctenitis ampla (Humb. & Bonpl. ex Willd.) Ching","Polypodiopsida","Polypodiales","Dryopteridaceae","Ctenitis",2,"GBIF","Otros conjuntos mediados por GBIF",2005,2005,1,TRUE,"---","---",NA,"No Evaluada (NE)",FALSE
"Ancahuasi","Cyathea conjugata","Flora","Cyathea conjugata (Spruce ex Hook.) Domin","Polypodiopsida","Cyatheales","Cyatheaceae","Cyathea",2,"GBIF","Otros conjuntos mediados por GBIF",2005,2005,1,TRUE,"---","---",NA,"No Evaluada (NE)",FALSE
"Ancahuasi","Cyathea ruiziana","Flora","Cyathea ruiziana Klotzsch","Polypodiopsida","Cyatheales","Cyatheaceae","Cyathea",2,"GBIF","Otros conjuntos mediados por GBIF",2005,2005,1,TRUE,"---","---",NA,"No Evaluada (NE)",FALSE
"Ancahuasi","Cyrtocymura scorpioides","Flora","Cyrtocymura scorpioides (Lam.) H.Rob.","Magnoliopsida","Asterales","Asteraceae","Cyrtocymura",2,"GBIF","Otros conjuntos mediados por GBIF",2005,2005,1,TRUE,"---","---",NA,"No Evaluada (NE)",FALSE
"Ancahuasi","Grallaria andicolus","Fauna","Grallaria andicolus (Cabanis, 1873)","Aves","Passeriformes","Grallariidae","Grallaria",2,"GBIF","eBird",2018,2018,5,FALSE,"Grallaria andicolus","Least Concern","22703281","Preocupación Menor (LC)",FALSE
"Ancahuasi","Gurania lobata","Flora","Gurania lobata (L.) Pruski","Magnoliopsida","Cucurbitales","Cucurbitaceae","Gurania",2,"GBIF","Otros conjuntos mediados por GBIF",2005,2005,1,TRUE,"---","---",NA,"No Evaluada (NE)",FALSE
"Ancahuasi","Haplochelidon andecola","Fauna","Orochelidon andecola (d'Orbigny & Lafresnaye, 1837)","Aves","Passeriformes","Hirundinidae","Haplochelidon",2,"GBIF","eBird",2018,2018,7,FALSE,"---","---",NA,"No Evaluada (NE)",FALSE
"Ancahuasi","Lesbia nuna","Fauna","Lesbia nuna (R.Lesson, 1832)","Aves","Apodiformes","Trochilidae","Lesbia",2,"GBIF","eBird",2021,2023,8,FALSE,"Lesbia nuna","Least Concern","22687974","Preocupación Menor (LC)",FALSE
"Ancahuasi","Lewinskya elongata","Flora","Orthotrichum elongatum Taylor","Bryopsida","Orthotrichales","Orthotrichaceae","Lewinskya",2,"GBIF","Otros conjuntos mediados por GBIF",1977,1977,1,TRUE,"---","---",NA,"No Evaluada (NE)",FALSE
"Ancahuasi","Microchilus cuscoensis","Flora","Microchilus cuscoensis Kolan. & Szlach.","Liliopsida","Asparagales","Orchidaceae","Microchilus",2,"GBIF","Otros conjuntos mediados por GBIF",2005,2005,1,TRUE,"---","---",NA,"No Evaluada (NE)",FALSE
"Ancahuasi","Muscisaxicola maculirostris","Fauna","Muscisaxicola maculirostris Orbigny & Lafresnaye, 1837","Aves","Passeriformes","Tyrannidae","Muscisaxicola",2,"GBIF","eBird",2018,2022,6,FALSE,"Muscisaxicola maculirostris","Least Concern","22700132","Preocupación Menor (LC)",FALSE
"Ancahuasi","Myiotheretes striaticollis","Fauna","Myiotheretes striaticollis (P.L.Sclater, 1853)","Aves","Passeriformes","Tyrannidae","Myiotheretes",2,"GBIF","eBird",2021,2022,6,FALSE,"Myiotheretes striaticollis","Least Concern","22699987","Preocupación Menor (LC)",FALSE
"Ancahuasi","Nothoprocta ornata","Fauna","Nothoprocta ornata (G.R.Gray, 1867)","Aves","Tinamiformes","Tinamidae","Nothoprocta",2,"GBIF","eBird",2018,2018,7,FALSE,"Nothoprocta ornata","Least Concern","22678254","Preocupación Menor (LC)",FALSE
"Ancahuasi","Nothoprocta pentlandii","Fauna","Nothoprocta pentlandii (G.R.Gray, 1867)","Aves","Tinamiformes","Tinamidae","Nothoprocta",2,"GBIF","eBird",2019,2022,6,FALSE,"Nothoprocta pentlandii","Least Concern","22678259","Preocupación Menor (LC)",FALSE
"Ancahuasi","Nothura darwinii","Fauna","Nothura darwinii G.R.Gray, 1867","Aves","Tinamiformes","Tinamidae","Nothura",2,"GBIF","eBird",2018,2018,4,FALSE,"Nothura darwinii","Least Concern","22678271","Preocupación Menor (LC)",FALSE
"Ancahuasi","Palicourea thyrsiflora","Flora","Palicourea thyrsiflora (Ruiz & Pav.) DC.","Magnoliopsida","Gentianales","Rubiaceae","Palicourea",2,"GBIF","Otros conjuntos mediados por GBIF",2005,2005,1,TRUE,"Palicourea thyrsiflora","Least Concern","189176700","Preocupación Menor (LC)",FALSE
"Ancahuasi","Phalacrocorax brasilianus","Fauna","Nannopterum brasilianum (J.F.Gmelin, 1789)","Aves","Suliformes","Phalacrocoracidae","Phalacrocorax",2,"GBIF","eBird",2019,2022,7,FALSE,"---","---",NA,"No Evaluada (NE)",FALSE
"Ancahuasi","Pityrogramma ochracea","Flora","Pityrogramma ochracea (C.Presl) Domin","Polypodiopsida","Polypodiales","Pteridaceae","Pityrogramma",2,"GBIF","Otros conjuntos mediados por GBIF",2005,2005,1,TRUE,"---","---",NA,"No Evaluada (NE)",FALSE
"Ancahuasi","Pteris quadriaurita","Flora","Pteris quadriaurita Retz.","Polypodiopsida","Polypodiales","Pteridaceae","Pteris",2,"GBIF","Otros conjuntos mediados por GBIF",2005,2005,1,TRUE,"---","---",NA,"No Evaluada (NE)",FALSE
"Ancahuasi","Sanchezia oblonga","Flora","Sanchezia oblonga Ruiz & Pav.","Magnoliopsida","Lamiales","Acanthaceae","Sanchezia",2,"GBIF","Otros conjuntos mediados por GBIF",2005,2005,1,TRUE,"---","---",NA,"No Evaluada (NE)",FALSE
"Ancahuasi","Solanum brevicaule","Flora","Solanum brevicaule Bitter","Magnoliopsida","Solanales","Solanaceae","Solanum",2,"GBIF","Otros conjuntos mediados por GBIF",NA,NA,8,FALSE,"Solanum brevicaule","Least Concern","71779365","Preocupación Menor (LC)",FALSE
"Ancahuasi","Sphyrospermum cordifolium","Flora","Sphyrospermum cordifolium Benth.","Magnoliopsida","Ericales","Ericaceae","Sphyrospermum",2,"GBIF","Otros conjuntos mediados por GBIF",2005,2005,1,TRUE,"---","---",NA,"No Evaluada (NE)",FALSE
"Ancahuasi","Sporophila luctuosa","Fauna","Sporophila luctuosa (Lafresnaye, 1843)","Aves","Passeriformes","Thraupidae","Sporophila",2,"GBIF","eBird",2023,2023,4,FALSE,"Sporophila luctuosa","Least Concern","22723437","Preocupación Menor (LC)",FALSE
"Ancahuasi","Agelasticus thilius","Fauna","Agelasticus thilius (Molina, 1782)","Aves","Passeriformes","Icteridae","Agelasticus",1,"GBIF","eBird",2021,2021,4,FALSE,"Agelasticus thilius","Least Concern","22724178","Preocupación Menor (LC)",FALSE
"Ancahuasi","Agriornis andicola","Fauna","Agriornis albicauda (Philippi & Landbeck, 1863)","Aves","Passeriformes","Tyrannidae","Agriornis",1,"GBIF","eBird",2024,2024,4,FALSE,"---","---",NA,"No Evaluada (NE)",FALSE
"Ancahuasi","Anairetes flavirostris","Fauna","Anairetes flavirostris P.L.Sclater & Salvin, 1876","Aves","Passeriformes","Tyrannidae","Anairetes",1,"GBIF","eBird",2018,2018,8,FALSE,"Anairetes flavirostris","Least Concern","22699397","Preocupación Menor (LC)",FALSE
"Ancahuasi","Anairetes parulus","Fauna","Anairetes parulus (Kittlitz, 1830)","Aves","Passeriformes","Tyrannidae","Anairetes",1,"GBIF","eBird",2022,2022,7,FALSE,"Anairetes parulus","Least Concern","22699406","Preocupación Menor (LC)",FALSE
"Ancahuasi","Anas georgica","Fauna","Anas georgica J.F.Gmelin, 1789","Aves","Anseriformes","Anatidae","Anas",1,"GBIF","eBird",2021,2021,8,FALSE,"Anas georgica","Least Concern","22680310","Preocupación Menor (LC)",FALSE
"Ancahuasi","Anisognathus igniventris","Fauna","Anisognathus igniventris (d'Orbigny & Lafresnaye, 1837)","Aves","Passeriformes","Thraupidae","Anisognathus",1,"GBIF","eBird",2022,2022,4,FALSE,"Anisognathus igniventris","Least Concern","103845767","Preocupación Menor (LC)",FALSE
"Ancahuasi","Ardea alba","Fauna","Ardea alba Linnaeus, 1758","Aves","Pelecaniformes","Ardeidae","Ardea",1,"GBIF","eBird",2021,2021,7,FALSE,"Ardea alba","Least Concern","22697043","Preocupación Menor (LC)",FALSE
"Ancahuasi","Arenaria lanuginosa","Flora","Arenaria lanuginosa (Michx.) Rohrb.","Magnoliopsida","Caryophyllales","Caryophyllaceae","Arenaria",1,"GBIF","Otros conjuntos mediados por GBIF",1987,1987,1,TRUE,"Arenaria lanuginosa","Least Concern","126376321","Preocupación Menor (LC)",FALSE
"Ancahuasi","Bidens andicola","Flora","Bidens andicola","Magnoliopsida","Asterales","Asteraceae","Bidens",1,"iNaturalist","iNaturalist",2022,2022,3,FALSE,"---","---",NA,"No Evaluada (NE)",FALSE
"Ancahuasi","Bomarea ovata","Flora","Bomarea ovata (Cav.) Mirb.","Liliopsida","Liliales","Alstroemeriaceae","Bomarea",1,"GBIF","Otros conjuntos mediados por GBIF",1987,1987,2,FALSE,"---","---",NA,"No Evaluada (NE)",FALSE
"Ancahuasi","Brachiolejeunea laxifolia","Flora","Brachiolejeunea laxifolia (Taylor) Schiffn.","Jungermanniopsida","Porellales","Lejeuneaceae","Brachiolejeunea",1,"GBIF","Otros conjuntos mediados por GBIF",1977,1977,1,TRUE,"---","---",NA,"No Evaluada (NE)",FALSE
"Ancahuasi","Breutelia austroarcuata","Flora","Breutelia austroarcuata (Müll.Hal.) Paris","Bryopsida","Bartramiales","Bartramiaceae","Breutelia",1,"GBIF","Otros conjuntos mediados por GBIF",1977,1977,1,TRUE,"---","---",NA,"No Evaluada (NE)",FALSE
"Ancahuasi","Breutelia polygastrica","Flora","Breutelia polygastrica (Müll.Hal.) Broth.","Bryopsida","Bartramiales","Bartramiaceae","Breutelia",1,"GBIF","Otros conjuntos mediados por GBIF",1977,1977,1,TRUE,"---","---",NA,"No Evaluada (NE)",FALSE
"Ancahuasi","Bryum argenteum","Flora","Bryum argenteum Hedw.","Bryopsida","Bryales","Bryaceae","Bryum",1,"GBIF","Otros conjuntos mediados por GBIF",1977,1977,1,TRUE,"---","---",NA,"No Evaluada (NE)",FALSE
"Ancahuasi","Bubo magellanicus","Fauna","Bubo magellanicus (R.Lesson, 1828)","Aves","Strigiformes","Strigidae","Bubo",1,"GBIF","eBird",2023,2023,6,FALSE,"Bubo magellanicus","Least Concern","61752097","Preocupación Menor (LC)",FALSE
"Ancahuasi","Buteo albigula","Fauna","Buteo albigula Philippi, 1899","Aves","Accipitriformes","Accipitridae","Buteo",1,"GBIF","eBird",2019,2019,5,FALSE,"Buteo albigula","Least Concern","22695900","Preocupación Menor (LC)",FALSE
"Ancahuasi","Buteo albonotatus","Fauna","Buteo albonotatus Kaup, 1847","Aves","Accipitriformes","Accipitridae","Buteo",1,"GBIF","eBird",2018,2018,1,TRUE,"Buteo albonotatus","Least Concern","22695926","Preocupación Menor (LC)",FALSE
"Ancahuasi","Caiophora madrequisa","Flora","Caiophora madrequisa Killip","Magnoliopsida","Cornales","Loasaceae","Caiophora",1,"GBIF","Otros conjuntos mediados por GBIF",NA,NA,1,TRUE,"---","---",NA,"No Evaluada (NE)",FALSE
