"id_hotspot","nombre_hotspot","url_ebird","distrito_ubicacion","species","nombre_cientifico","n_observaciones","primer_anio","ultimo_anio","orden","familia","nombre_espanol","nombre_ingles","estatus_residencia","ds_004_2014","iucn_categoria","cites_apendice","es_endemica_peru"
"L21694969","Paso Salkantay","https://ebird.org/hotspot/L21694969/bird-list","Mollepata","Pharomachrus auriceps","Pharomachrus auriceps (Gould, 1842)",1,2014,2014,"Trogoniformes","Trogonidae","Quetzal de Cabeza Dorada","Golden-headed Quetzal","Residente","No Amenazada","Preocupación Menor (LC)","No CITES",FALSE
"L21694969","Paso Salkantay","https://ebird.org/hotspot/L21694969/bird-list","Mollepata","Pheugopedius eisenmanni","Pheugopedius eisenmanni (T.A.Parker & O'Neill, 1985)",1,2024,2024,"Passeriformes","Troglodytidae","Cucarachero Inca","Inca Wren","Endémico","No Amenazada","Preocupación Menor (LC)","No CITES",TRUE
"L21694969","Paso Salkantay","https://ebird.org/hotspot/L21694969/bird-list","Mollepata","Porphyrospiza alaudina","Rhopospina alaudina (Kittlitz, 1833)",1,2022,2022,NA,NA,NA,NA,NA,"No Amenazada","Preocupación Menor (LC)","No CITES",NA
"L21694969","Paso Salkantay","https://ebird.org/hotspot/L21694969/bird-list","Mollepata","Pterophanes cyanopterus","Pterophanes cyanopterus (Fraser, 1840)",1,2024,2024,"Apodiformes","Trochilidae","Ala-Zafiro Grande","Great Sapphirewing","Residente","No Amenazada","Preocupación Menor (LC)","No CITES",FALSE
"L21694969","Paso Salkantay","https://ebird.org/hotspot/L21694969/bird-list","Mollepata","Scytalopus parvirostris","Scytalopus parvirostris Zimmer, 1939",1,2022,2022,"Passeriformes","Rhinocryptidae","Tapaculo Trinador","Trilling Tapaculo","Residente","No Amenazada","Preocupación Menor (LC)","No CITES",FALSE
"L21694969","Paso Salkantay","https://ebird.org/hotspot/L21694969/bird-list","Mollepata","Setophaga pitiayumi","Setophaga pitiayumi (Vieillot, 1817)",1,2018,2018,"Passeriformes","Parulidae","Parula Tropical","Tropical Parula","Residente","No Amenazada","Preocupación Menor (LC)","No CITES",FALSE
"L21694969","Paso Salkantay","https://ebird.org/hotspot/L21694969/bird-list","Mollepata","Sicalis olivascens","Sicalis olivascens (d'Orbigny & Lafresnaye, 1837)",1,2023,2023,"Passeriformes","Thraupidae","Chirigüe Verdoso","Greenish Yellow-Finch","Residente","No Amenazada","Preocupación Menor (LC)","No CITES",FALSE
"L21694969","Paso Salkantay","https://ebird.org/hotspot/L21694969/bird-list","Mollepata","Spatula cyanoptera","Spatula cyanoptera (Vieillot, 1816)",1,2024,2024,"Anseriformes","Anatidae","Pato Colorado","Cinnamon Teal","Residente","No Amenazada","Preocupación Menor (LC)","No CITES",FALSE
"L21694969","Paso Salkantay","https://ebird.org/hotspot/L21694969/bird-list","Mollepata","Synallaxis courseni","Synallaxis courseni Blake, 1971",1,2022,2022,"Passeriformes","Furnariidae","Cola-Espina de Apurímac","Apurimac Spinetail","Endémico","No Amenazada","Casi Amenazada (NT)","No CITES",TRUE
"L21694969","Paso Salkantay","https://ebird.org/hotspot/L21694969/bird-list","Mollepata","Thlypopsis ruficeps","Thlypopsis ruficeps (d'Orbigny & Lafresnaye, 1837)",1,2018,2018,"Passeriformes","Thraupidae","Tangara Rufa y Amarilla","Rust-and-yellow Tanager","Residente","No Amenazada","Preocupación Menor (LC)","No CITES",FALSE
"L8413446","Pincopata EcoCamp","https://ebird.org/hotspot/L8413446/bird-list","Mollepata","Cranioleuca albicapilla","Cranioleuca albicapilla (Cabanis, 1873)",235,2014,2025,"Passeriformes","Furnariidae","Cola-Espina de Cresta Cremosa","Creamy-crested Spinetail","Endémico","No Amenazada","Preocupación Menor (LC)","No CITES",TRUE
"L8413446","Pincopata EcoCamp","https://ebird.org/hotspot/L8413446/bird-list","Mollepata","Thlypopsis ruficeps","Thlypopsis ruficeps (d'Orbigny & Lafresnaye, 1837)",188,2015,2025,"Passeriformes","Thraupidae","Tangara Rufa y Amarilla","Rust-and-yellow Tanager","Residente","No Amenazada","Preocupación Menor (LC)","No CITES",FALSE
"L8413446","Pincopata EcoCamp","https://ebird.org/hotspot/L8413446/bird-list","Mollepata","Turdus chiguanco","Turdus chiguanco Orbigny & Lafresnaye, 1837",177,2008,2024,"Passeriformes","Turdidae","Zorzal Chiguanco","Chiguanco Thrush","Residente","No Amenazada","Preocupación Menor (LC)","No CITES",FALSE
"L8413446","Pincopata EcoCamp","https://ebird.org/hotspot/L8413446/bird-list","Mollepata","Knipolegus aterrimus","Knipolegus aterrimus Kaup, 1853",176,2008,2025,"Passeriformes","Tyrannidae","Viudita-Negra de Ala Blanca","White-winged Black-Tyrant","Residente","No Amenazada","Preocupación Menor (LC)","No CITES",FALSE
"L8413446","Pincopata EcoCamp","https://ebird.org/hotspot/L8413446/bird-list","Mollepata","Saltator aurantiirostris","Saltator aurantiirostris Vieillot, 1817",174,1978,2025,"Passeriformes","Thraupidae","Saltador de Pico Dorado","Golden-billed Saltator","Residente","No Amenazada","Preocupación Menor (LC)","No CITES",FALSE
"L8413446","Pincopata EcoCamp","https://ebird.org/hotspot/L8413446/bird-list","Mollepata","Zonotrichia capensis","Zonotrichia capensis (P.L.S.Müller, 1776)",165,2011,2024,"Passeriformes","Passerellidae","Gorrión de Collar Rufo","Rufous-collared Sparrow","Residente","No Amenazada","Preocupación Menor (LC)","No CITES",FALSE
"L8413446","Pincopata EcoCamp","https://ebird.org/hotspot/L8413446/bird-list","Mollepata","Synallaxis courseni","Synallaxis courseni Blake, 1971",154,2014,2024,"Passeriformes","Furnariidae","Cola-Espina de Apurímac","Apurimac Spinetail","Endémico","No Amenazada","Casi Amenazada (NT)","No CITES",TRUE
"L8413446","Pincopata EcoCamp","https://ebird.org/hotspot/L8413446/bird-list","Mollepata","Troglodytes musculus","Troglodytes musculus J.F.Naumann, 1823",151,2015,2024,"Passeriformes","Troglodytidae","Cucarachero Común Sureño","Southern House-Wren","Residente","No Amenazada","Preocupación Menor (LC)","No CITES",FALSE
"L8413446","Pincopata EcoCamp","https://ebird.org/hotspot/L8413446/bird-list","Mollepata","Conirostrum cinereum","Conirostrum cinereum d'Orbigny & Lafresnaye, 1838",145,2014,2024,"Passeriformes","Thraupidae","Pico-de-Cono Cinéreo","Cinereous Conebill","Residente","No Amenazada","Preocupación Menor (LC)","No CITES",FALSE
"L8413446","Pincopata EcoCamp","https://ebird.org/hotspot/L8413446/bird-list","Mollepata","Metallura tyrianthina","Metallura tyrianthina (Loddiges, 1832)",143,2015,2024,"Apodiformes","Trochilidae","Colibrí Tirio","Tyrian Metaltail","Residente","No Amenazada","Preocupación Menor (LC)","No CITES",FALSE
"L8413446","Pincopata EcoCamp","https://ebird.org/hotspot/L8413446/bird-list","Mollepata","Atlapetes forbesi","Atlapetes forbesi Morrison, 1947",141,2014,2025,"Passeriformes","Passerellidae","Matorralero de Apurímac","Apurimac Brushfinch","Endémico","No Amenazada","Preocupación Menor (LC)","No CITES",TRUE
"L8413446","Pincopata EcoCamp","https://ebird.org/hotspot/L8413446/bird-list","Mollepata","Turdus fuscater","Turdus fuscater Orbigny & Lafresnaye, 1837",138,2014,2024,"Passeriformes","Turdidae","Zorzal Grande","Great Thrush","Residente","No Amenazada","Preocupación Menor (LC)","No CITES",FALSE
"L8413446","Pincopata EcoCamp","https://ebird.org/hotspot/L8413446/bird-list","Mollepata","Lafresnaya lafresnayi","Lafresnaya lafresnayi (Boissonneau, 1840)",131,2014,2024,"Apodiformes","Trochilidae","Colibrí Aterciopelado","Mountain Velvetbreast","Residente","No Amenazada","Preocupación Menor (LC)","No CITES",FALSE
"L8413446","Pincopata EcoCamp","https://ebird.org/hotspot/L8413446/bird-list","Mollepata","Pheucticus aureoventris","Pheucticus aureoventris (d'Orbigny & Lafresnaye, 1837)",128,2014,2024,"Passeriformes","Cardinalidae","Picogrueso de Dorso Negro","Black-backed Grosbeak","Residente","No Amenazada","Preocupación Menor (LC)","No CITES",FALSE
