"gbif_key","occurrence_id_original","inat_observation_id"
"3961336378","https://www.inaturalist.org/observations/140560596","140560596"
"3966546601","https://www.inaturalist.org/observations/140560612","140560612"
"4011533606","https://www.inaturalist.org/observations/140560549","140560549"
"4028727068","https://www.inaturalist.org/observations/140560578","140560578"
"4046236581","https://www.inaturalist.org/observations/140560566","140560566"
"4046658581","https://www.inaturalist.org/observations/140560595","140560595"
"4522465472","https://www.inaturalist.org/observations/140723273","140723273"
"5133229022","https://www.inaturalist.org/observations/140560538","140560538"
"6320262805","https://www.inaturalist.org/observations/140560604","140560604"
"6479552458","https://www.inaturalist.org/observations/140724423","140724423"
"4405199308","https://www.inaturalist.org/observations/33706165","33706165"
"2460032205","https://www.inaturalist.org/observations/35743870","35743870"
"2460041267","https://www.inaturalist.org/observations/35744011","35744011"
"2465180523","https://www.inaturalist.org/observations/35827457","35827457"
"3017954919","https://www.inaturalist.org/observations/67544662","67544662"
"3017969953","https://www.inaturalist.org/observations/67545084","67545084"
"3018011913","https://www.inaturalist.org/observations/67545129","67545129"
"3039263780","https://www.inaturalist.org/observations/67545288","67545288"
"3109047409","https://www.inaturalist.org/observations/67544167","67544167"
"3109170466","https://www.inaturalist.org/observations/67544995","67544995"
"3031647584","https://www.inaturalist.org/observations/38227572","38227572"
"4507861318","https://www.inaturalist.org/observations/15284008","15284008"
"4126709551","https://www.inaturalist.org/observations/20148845","20148845"
"4126816550","https://www.inaturalist.org/observations/20148879","20148879"
"4126842560","https://www.inaturalist.org/observations/20148951","20148951"
"4126852564","https://www.inaturalist.org/observations/20148935","20148935"
"5006805498","https://www.inaturalist.org/observations/20152002","20152002"
"3343785263","https://www.inaturalist.org/observations/92337884","92337884"
"3961356190","https://www.inaturalist.org/observations/140423646","140423646"
"3961449181","https://www.inaturalist.org/observations/140423586","140423586"
"4921958432","https://www.inaturalist.org/observations/140423641","140423641"
"5086964735","https://www.inaturalist.org/observations/140423602","140423602"
"6162811931","https://www.inaturalist.org/observations/339743742","339743742"
"6179167698","https://www.inaturalist.org/observations/342831202","342831202"
"6179570184","https://www.inaturalist.org/observations/342832861","342832861"
"6185682719","https://www.inaturalist.org/observations/342832509","342832509"
"6195264428","https://www.inaturalist.org/observations/348686251","348686251"
"6195284851","https://www.inaturalist.org/observations/348686244","348686244"
"6195458842","https://www.inaturalist.org/observations/348443150","348443150"
"6195498344","https://www.inaturalist.org/observations/348686257","348686257"
"6195531868","https://www.inaturalist.org/observations/349126762","349126762"
"6195637520","https://www.inaturalist.org/observations/348443190","348443190"
"6195637731","https://www.inaturalist.org/observations/348443191","348443191"
"6195681102","https://www.inaturalist.org/observations/348443183","348443183"
"6195688286","https://www.inaturalist.org/observations/348686255","348686255"
"6195777521","https://www.inaturalist.org/observations/348858536","348858536"
"6195793184","https://www.inaturalist.org/observations/348686261","348686261"
"6195979404","https://www.inaturalist.org/observations/348858555","348858555"
"6195981309","https://www.inaturalist.org/observations/348858542","348858542"
"6195989028","https://www.inaturalist.org/observations/349316018","349316018"
"6196020192","https://www.inaturalist.org/observations/348443177","348443177"
"6234442764","https://www.inaturalist.org/observations/351863231","351863231"
"6236427787","https://www.inaturalist.org/observations/351863226","351863226"
"6252531269","https://www.inaturalist.org/observations/351324454","351324454"
"6320961539","https://www.inaturalist.org/observations/351863245","351863245"
"6334145339","https://www.inaturalist.org/observations/351324449","351324449"
"6400632744","https://www.inaturalist.org/observations/342671260","342671260"
"6413631774","https://www.inaturalist.org/observations/351324446","351324446"
"6413681061","https://www.inaturalist.org/observations/351863246","351863246"
"6441806524","https://www.inaturalist.org/observations/348443175","348443175"
"6235229722","https://www.inaturalist.org/observations/355194698","355194698"
"6235789167","https://www.inaturalist.org/observations/355194652","355194652"
"6320828722","https://www.inaturalist.org/observations/355193886","355193886"
"6333927950","https://www.inaturalist.org/observations/363123738","363123738"
"6352375570","https://www.inaturalist.org/observations/367533438","367533438"
